Object ID,State GNIS Code,Geographic Identifier - FIPS Code,State FIPS Postal Code,Name,Area of Land (Square Meters),Area of Water (Square Meters),Total Population 25 Years and Over,Total Population 25 Years and Over - Margin of Error,Male Population 25 Years and Over,Male Population 25 Years and Over - Margin of Error,Males 25 Years and Over with No Schooling Completed,Males 25 Years and Over with No Schooling Completed - Margin of Error,Males 25 Years and Over whose Highest Education Completed is Nursery to 4th Grade,Males 25 Years and Over whose Highest Education Completed is Nursery to 4th Grade - Margin of Error,Males 25 Years and Over whose Highest Education Completed is 5th to 6th Grade,Males 25 Years and Over whose Highest Education Completed is 5th to 6th Grade - Margin of Error,Males 25 Years and Over whose Highest Education Completed is 7th to 8th grade,Males 25 Years and Over whose Highest Education Completed is 7th to 8th grade - Margin of Error,Males 25 Years and Over whose Highest Education Completed is 9th Grade,Males 25 Years and Over whose Highest Education Completed is 9th Grade - Margin of Error,Males 25 Years and Over whose Highest Education Completed is 10th Grade,Males 25 Years and Over whose Highest Education Completed is 10th Grade - Margin of Error,Males 25 Years and Over whose Highest Education Completed is 11th Grade,Males 25 Years and Over whose Highest Education Completed is 11th Grade - Margin of Error,"Males 25 Years and Over whose Highest Education Completed is 12th Grade, No Diploma","Males 25 Years and Over whose Highest Education Completed is 12th Grade, No Diploma - Margin of Error",Males 25 Years and Over whose Highest Education Completed is High School (includes equivalency),Males 25 Years and Over whose Highest Education Completed is High School (includes equivalency) - Margin of Error,"Males 25 Years and Over whose Highest Education Completed is Some College, less than 1 year","Males 25 Years and Over whose Highest Education Completed is Some College, less than 1 year - Margin of Error","Males 25 Years and Over whose Highest Education Completed is Some College, 1 or more years, no degree","Males 25 Years and Over whose Highest Education Completed is Some College, 1 or more years, no degree - Margin of Error",Males 25 Years and Over whose Highest Education Completed is Associate's Degree,Males 25 Years and Over whose Highest Education Completed is Associate's Degree - Margin of Error,Males 25 Years and Over whose Highest Education Completed is Bachelor's Degree,Males 25 Years and Over whose Highest Education Completed is Bachelor's Degree - Margin of Error,Males 25 Years and Over whose Highest Education Completed is Master's Degree,Males 25 Years and Over whose Highest Education Completed is Master's Degree - Margin of Error,Males 25 Years and Over whose Highest Education Completed is Professional School Degree (beyond Bachelor's),Males 25 Years and Over whose Highest Education Completed is Professional School Degree (beyond Bachelor's) - Margin of Error,Males 25 Years and Over whose Highest Education Completed is Doctorate Degree,Males 25 Years and Over whose Highest Education Completed is Doctorate Degree - Margin of Error,Female Population 25 Years and Over,Female Population 25 Years and Over - Margin of Error,Females 25 Years and Over with No Schooling Completed,Females 25 Years and Over with No Schooling Completed - Margin of Error,Females 25 Years and Over whose Highest Education Completed is Nursery to 4th Grade,Females 25 Years and Over whose Highest Education Completed is Nursery to 4th Grade - Margin of Error,Females 25 Years and Over whose Highest Education Completed is 5th to 6th Grade,Females 25 Years and Over whose Highest Education Completed is 5th to 6th Grade - Margin of Error,Females 25 Years and Over whose Highest Education Completed is 7th to 8th grade,Females 25 Years and Over whose Highest Education Completed is 7th to 8th grade - Margin of Error,Females 25 Years and Over whose Highest Education Completed is 9th Grade,Females 25 Years and Over whose Highest Education Completed is 9th Grade - Margin of Error,Females 25 Years and Over whose Highest Education Completed is 10th Grade,Females 25 Years and Over whose Highest Education Completed is 10th Grade - Margin of Error,Females 25 Years and Over whose Highest Education Completed is 11th Grade,Females 25 Years and Over whose Highest Education Completed is 11th Grade - Margin of Error,"Females 25 Years and Over whose Highest Education Completed is 12th Grade, No Diploma","Females 25 Years and Over whose Highest Education Completed is 12th Grade, No Diploma - Margin of Error",Females 25 Years and Over whose Highest Education Completed is High School (includes equivalency),Females 25 Years and Over whose Highest Education Completed is High School (includes equivalency) - Margin of Error,"Females 25 Years and Over whose Highest Education Completed is Some College, less than 1 year","Females 25 Years and Over whose Highest Education Completed is Some College, less than 1 year - Margin of Error","Females 25 Years and Over whose Highest Education Completed is Some College, 1 or more years, no degree","Females 25 Years and Over whose Highest Education Completed is Some College, 1 or more years, no degree - Margin of Error",Females 25 Years and Over whose Highest Education Completed is Associate's Degree,Females 25 Years and Over whose Highest Education Completed is Associate's Degree - Margin of Error,Females 25 Years and Over whose Highest Education Completed is Bachelor's Degree,Females 25 Years and Over whose Highest Education Completed is Bachelor's Degree - Margin of Error,Females 25 Years and Over whose Highest Education Completed is Master's Degree,Females 25 Years and Over whose Highest Education Completed is Master's Degree - Margin of Error,Females 25 Years and Over whose Highest Education Completed is Professional School Degree (beyond Bachelor's),Females 25 Years and Over whose Highest Education Completed is Professional School Degree (beyond Bachelor's) - Margin of Error,Females 25 Years and Over whose Highest Education Completed is Doctorate Degree,Females 25 Years and Over whose Highest Education Completed is Doctorate Degree - Margin of Error,Population 25 Years and Over whose Highest Education Completed is Less Than High School,Population 25 Years and Over whose Highest Education Completed is Less Than High School - Margin of Error,Percent of Population 25 Years and Over whose Highest Education Completed is Less Than High School,Percent of Population 25 Years and Over whose Highest Education Completed is Less Than High School - Margin of Error,Population 25 Years and Over whose Highest Education Completed is High School (includes equivalency),Population 25 Years and Over whose Highest Education Completed is High School (includes equivalency) - Margin of Error,Percent of Population 25 Years and Over whose Highest Education Completed is High School (includes equivalency),Percent of Population 25 Years and Over whose Highest Education Completed is High School (includes equivalency) - Margin of Error,Population 25 Years and Over whose Highest Education Completed is Some College,Population 25 Years and Over whose Highest Education Completed is Some College - Margin of Error,Percent of Population 25 Years and Over whose Highest Education Completed is Some College,Percent of Population 25 Years and Over whose Highest Education Completed is Some College - Margin of Error,Population 25 Years and Over whose Highest Education Completed is Associate's Degree,Population 25 Years and Over whose Highest Education Completed is Associate's Degree - Margin of Error,Percent of Population 25 Years and Over whose Highest Education Completed is Associate's Degree,Percent of Population 25 Years and Over whose Highest Education Completed is Associate's Degree - Margin of Error,Population 25 Years and Over whose Highest Education Completed is Bachelor's Degree or Higher,Population 25 Years and Over whose Highest Education Completed is Bachelor's Degree or Higher - Margin of Error,Percent of Population 25 Years and Over whose Highest Education Completed is Bachelor's Degree or Higher,Percent of Population 25 Years and Over whose Highest Education Completed is Bachelor's Degree or Higher - Margin of Error,Shape Area,Shape Length
11,01705317,13,GA,Georgia,149486234922,4418749570,6996425,2142,3319422,1896,51146,2256,20841,1579,40713,1953,51673,2066,59631,2003,81122,2613,79736,3011,63460,2236,963114,9337,181163,4593,468118,6117,228379,5008,644377,7548,258195,4780,78837,2389,48917,2129,3677003,1577,49371,1838,15520,1400,34987,2021,47642,1740,49221,2457,67893,2569,75632,2402,60065,2311,962260,10218,219071,4418,541665,7508,331340,5211,732934,7134,360916,6588,78704,2472,49782,1632,848653,8762,12.1,0.125180315807714,1925374,13841,27.5,0.197650115863568,1410017,11593,20.2,0.16558399362239,559719,7227,8,0.103266569890187,2252662,13897,32.2,0.19838526667527,215946886143.59,2613078.04811905,,
12,01779782,15,HI,Hawaii,16634147166,11777652106,996423,187,490265,127,4852,481,2116,372,3681,504,3181,387,3813,505,5096,522,5131,570,6852,508,141776,2005,28504,1039,75825,1808,52479,1561,102092,2230,33593,1229,12643,811,8631,783,506158,139,6016,550,3150,438,6956,756,4557,478,3642,485,4520,517,4813,618,6499,719,130255,2202,29588,1284,72891,1991,55741,1561,116587,2181,44046,1352,10376,715,6521,546,74875,2140,7.5,0.214763595884774,272031,2978,27.3,0.298825134237204,206808,3156,20.8,0.316709002090041,108220,2208,10.9,0.221583262382566,334489,3892,33.6,0.390546357012072,19127297500.957,1683310.16461448,,
13,01779783,16,ID,Idaho,214049923496,2391577745,1145344,845,566682,702,5588,603,2722,394,5307,557,5262,639,5310,592,8227,725,10394,888,11306,816,157384,2891,44583,1538,95814,2382,51912,1927,103612,2414,37814,1905,11681,1134,9766,805,578662,653,4984,650,2630,424,4586,617,4657,623,4783,589,7138,752,9129,710,8166,828,148333,2680,52082,1687,105936,2748,60764,1880,117480,2681,36439,1659,6453,710,5102,765,100189,2654,8.7,0.231630888155888,305717,3942,26.7,0.343612235274109,298415,4294,26.1,0.374416091291209,112676,2692,9.8,0.234926466082683,328347,4735,28.7,0.412871528564353,424674661524.301,4197451.35134433,,
14,01779784,17,IL,Illinois,143778461053,6216594318,8686700,1237,4192319,1155,60515,1969,20974,1221,55535,1908,60311,1878,45449,1623,61582,1971,72524,2041,85948,2163,1114407,8877,269669,4008,581460,5504,310664,3706,895556,7523,376657,4336,115284,2322,65784,2095,4494381,938,60785,2086,23239,1178,56135,2309,63847,1903,37617,1677,55014,1705,65923,2000,72940,2398,1106002,7946,308735,3910,615684,6569,396467,4691,979455,6942,508130,5857,90871,2703,53537,1978,898338,7620,10.3,0.0877079457335378,2220409,11914,25.6,0.137103888994342,1775548,10237,20.4,0.117810872938792,707131,5978,8.1,0.0688080841584869,3085274,13375,35.5,0.153887921806604,249656999942.578,2753800.70941111,,
15,00448508,18,IN,Indiana,92788998225,1541613641,4466180,1251,2157438,1086,23597,1298,6251,598,13055,793,40132,1709,32142,1550,43897,1651,48428,1876,38268,1584,748796,6292,144102,3157,281221,4418,166998,3505,365106,5306,136800,3236,39449,1544,29196,1128,2308742,950,23234,1143,6343,688,10819,913,35822,1624,29077,1272,42748,1674,48140,1912,34472,1477,733600,6210,158826,3240,314342,4674,229076,3594,405795,4990,189052,3469,27991,1794,19405,1358,476425,5680,10.7,0.127142930195602,1482396,8840,33.2,0.197713543439273,898491,7863,20.1,0.175966291579263,396074,5020,8.9,0.112372854051943,1212794,9180,27.2,0.205403998326114,159574515542.227,2237151.52462856,,
16,01779785,19,IA,Iowa,144659688848,1085996889,2104864,892,1029626,849,8482,576,3217,380,5755,577,14719,955,9423,669,13018,776,16754,761,13524,622,338216,3479,70961,1701,138750,2418,108847,2181,192125,3212,59742,1712,21227,1121,14866,866,1075238,786,8683,653,2895,392,4941,625,12637,758,8654,647,10740,620,15034,988,9925,637,309155,2827,80817,1813,142953,2127,139649,2409,222923,2697,80685,2023,14147,935,11400,818,158401,2733,7.5,0.129802946645766,647371,4483,30.8,0.212583698116813,433481,4068,20.6,0.193069488102155,248496,3250,11.8,0.154323198161987,617115,5307,29.3,0.251823984431427,264809818346.273,2526450.48097269,,
17,00481813,20,KS,Kansas,211753777874,1345707497,1911990,1153,936049,966,10383,912,4519,575,7948,701,11502,657,10483,759,12877,883,15341,786,15290,852,254740,2965,69712,1699,140876,2522,73907,1922,195031,3154,77213,2185,22017,980,14210,814,975941,779,9599,825,3731,450,6696,600,11866,665,9238,985,11162,605,12919,742,11819,850,239486,3310,81063,1659,143710,2540,94510,2024,215313,3017,99045,1901,15181,759,10603,844,165373,3013,8.6,0.157498164446379,494226,4444,25.8,0.231904709149625,435361,4295,22.8,0.224215003599619,168417,2791,8.8,0.145876888814159,648613,5509,33.9,0.28740198099028,348444215591.793,2570737.65935677,,
18,01779786,21,KY,Kentucky,102282796080,2368025703,3034491,1445,1463631,1161,17242,993,6242,601,11633,848,44900,1404,30773,1602,36171,1397,34435,1598,24232,1191,508889,4104,94413,2529,203833,3108,101782,2754,217129,3550,84860,2336,29752,1171,17345,941,1570860,975,15362,944,4446,619,8763,684,43397,1803,25725,1169,34617,1297,30799,1546,20905,1367,481307,4504,109326,2717,227756,3644,158211,3071,230755,3348,138726,3278,26059,1268,14706,963,389642,4983,12.8,0.164098176130314,990196,6093,32.6,0.200189341386964,635328,6059,20.9,0.19942198280406,259993,4125,8.6,0.135875889375622,759332,6694,25,0.22027506356126,166705678490.828,2749111.21876705,,
19,01629543,22,LA,Louisiana,111913975425,23737664982,3139520,1281,1500520,1120,20335,1742,6774,725,16635,1046,37241,1515,33733,1379,44834,1967,51637,2227,28965,1462,526718,5843,80773,2692,230892,3865,84749,2757,219405,3993,69788,1961,30579,1643,17462,1102,1639000,974,19048,1261,5204,680,12465,1092,29789,1745,26186,1363,37062,1311,46385,1916,27883,1467,517638,5045,99127,3137,254689,4588,120211,3095,280593,5965,125891,3447,23570,1727,13259,1210,444176,5959,14.1,0.189718280712116,1044356,7720,33.3,0.245522584418426,665481,7285,21.2,0.231880601387575,204960,4145,6.5,0.131999677576998,780547,8696,24.9,0.276799192394781,167051446753.531,4686754.5170577,,
20,01779787,23,ME,Maine,79888428972,11744937116,982385,504,472306,416,2481,318,857,191,1371,261,7747,702,5372,618,6638,569,6783,670,6138,566,159294,2797,29678,1339,61296,1700,44725,1541,88526,2230,32894,1249,11342,728,7164,619,510079,403,2806,416,742,215,886,207,5328,453,4215,480,5758,590,5187,562,4216,472,148163,2470,30832,1278,67020,1883,55677,1584,111220,2376,52998,1447,8824,613,6207,548,66525,1939,6.8,0.197346214023218,307457,3732,31.3,0.379552319469655,188826,3140,19.2,0.319478133565354,100402,2210,10.2,0.224901604754209,319175,3983,32.5,0.405099077159514,172097092965.988,5114707.64813622,,
